0.5,0.5,0.1,0.5002561261571001
0.5,0.5,0.5,0.5001704857268624
0.5,0.5,1,0.5781850328355336
0.5,0.5,2,1.3807053656731374
0.5,0.5,5,3.2333113738412664
0.5,1,0.1,0.5001020164668996
0.5,1,0.5,0.5026039214546303
0.5,1,1,0.5000292866937195
0.5,1,2,0.51352013111876
0.5,1,5,2.1957303145944516
0.5,2,0.1,0.4998888275296447
0.5,2,0.5,0.500615528819401
0.5,2,1,0.5152882524841693
0.5,2,2,0.500128334533644
0.5,2,5,0.7401581359066607
0.5,5,0.1,0.49988528369768853
0.5,5,0.5,0.4998856863469761
0.5,5,1,0.4999275775643779
0.5,5,2,0.5191837447375496
0.5,5,5,0.5034899721295216
0.5,10,0.1,0.49988527952973627
0.5,10,0.5,0.49988528690623457
0.5,10,1,0.4998854424870158
0.5,10,2,0.49991638724787957
0.5,10,5,0.6802976246503609
1,0.5,0.1,0.4998819439362822
1,0.5,0.5,0.49990327056553086
1,0.5,1,0.6055022752737953
1,0.5,2,2.8348632173344277
1,0.5,5,18.5487423240844
1,1,0.1,0.4997991408996359
1,1,0.5,0.501055077631317
1,1,1,0.49985930144218577
1,1,2,0.8075200075731422
1,1,5,1.835659523536072
1,2,0.1,0.49969543135571265
1,2,0.5,0.5000413566617262
1,2,1,0.5074083126808168
1,2,2,0.500155803017518
1,2,5,0.6220020886950999
1,5,0.1,0.4996939096568466
1,5,0.5,0.4996940592097273
1,5,1,0.49971170380137875
1,5,2,0.5102154349001125
1,5,5,0.503577704851119
1,10,0.1,0.4996939082273605
1,10,0.5,0.4996939108312659
1,10,1,0.4996939661826031
1,10,2,0.4997069354433611
1,10,5,0.6219246734522795
2,0.5,0.1,0.4994830730383232
2,0.5,0.5,0.4995230552239128
2,0.5,1,0.582265695289675
2,0.5,2,2.365396737013822
2,0.5,5,14.378862228642506
2,1,0.1,0.49944018732686013
2,1,1,0.49955454093429075
2,1,2,0.9567688876709634
2,1,5,9.434415213703668
2,2,0.5,0.49955748915740616
2,2,1,0.5032386723350988
2,2,2,0.5023187644998377
2,2,5,1.8861486862914227
2,5,0.1,0.4993883156885274
2,5,0.5,0.4993883811276145
2,5,1,0.49939646222908873
2,5,2,0.5049031538462216
2,5,5,0.49946816797814664
2,10,0.1,0.4993883150509305
2,10,0.5,0.49938831625647656
2,10,1,0.499388340240065
2,10,2,0.4993942687501346
2,10,5,0.5744549143479328
5,0.5,0.1,0.49851323115114504
5,0.5,0.5,0.49853939565882893
5,0.5,1,0.541609713226951
5,0.5,2,1.4396329943975748
5,0.5,5,9.151642236832835
5,1,0.1,0.49849550774885115
5,1,0.5,0.49875206713477005
5,1,1,0.49858205852712423
5,1,2,0.8137732817925267
5,1,5,6.293743161455099
5,2,0.1,0.49847480585530374
5,2,0.5,0.49854223656189733
5,2,1,0.5000277212653923
5,2,2,0.5022233535280439
5,2,5,3.21981460794722
5,5,0.1,0.49847452524229346
5,5,0.5,0.4984745526191705
5,5,1,0.4984777161354708
5,5,2,0.5007609991997876
5,5,5,0.5487316750058744
5,10,0.1,0.4984745248970703
5,10,0.5,0.4984745255875852
5,10,1,0.49847453608855835
5,10,2,0.4984768525337876
5,10,5,0.5337737780927028
10,0.5,0.1,0.4969816677899251
10,0.5,0.5,0.49699659173547595
10,0.5,1,0.520709596451532
10,0.5,2,1.001653924297718
10,0.5,5,3.527058730210628
10,1,0.1,0.49697242685255666
10,1,0.5,0.4971056365102527
10,1,1,0.49702688335589057
10,1,2,0.6836651660531958
10,1,5,3.827056499944265
10,2,0.1,0.4969615990239578
10,2,0.5,0.49699651688247964
10,2,1,0.49775638091876584
10,2,2,0.4997603248753003
10,2,5,2.3879203181523136
10,5,0.1,0.49696144827471
10,5,0.5,0.49696146511811917
10,5,1,0.4969631345068886
10,5,2,0.4981347066046788
10,5,5,0.5670384606158128
10,10,0.1,0.4969614479919096
10,10,0.5,0.49696144857028035
10,10,1,0.49696145548613324
10,10,5,0.5159180606284819
